"","X","researcher","hourdate_HOBO","hour_ELITECH","temp","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","intensity.Ephedra.californica","intensity.triangle","intensity.square","intensity.open"
"2827",13326,"ng","2005-05-23 12:20","",25.125,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4608,NA
"2828",13328,"ng","2005-05-23 12:40","",21.76,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2304,NA
"2829",13329,"ng","2005-05-23 12:50","",24.835,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2176,NA
"2830",13331,"ng","2005-05-23 13:10","",23.388,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3584,NA
"2831",13332,"ng","2005-05-23 13:20","",22.429,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1920,NA
"2832",13334,"ng","2005-05-23 13:40","",23.966,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2304,NA
"2833",13335,"ng","2005-05-23 13:50","",21.76,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2176,NA
"2834",13337,"ng","2005-05-23 14:10","",24.448,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2560,NA
"2835",13338,"ng","2005-05-23 14:20","",25.805,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2944,NA
"2836",13340,"ng","2005-05-23 14:40","",21.091,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1728,NA
"2837",13341,"ng","2005-05-23 14:50","",22.046,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1792,NA
"2838",13343,"ng","2005-05-23 15:10","",23.966,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2048,NA
"2839",13344,"ng","2005-05-23 15:20","",22.717,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1856,NA
"2840",13346,"ng","2005-05-23 15:40","",20.424,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1536,NA
"2841",13347,"ng","2005-05-23 15:50","",23.388,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4608,NA
"2842",13349,"ng","2005-05-23 16:10","",23.677,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5376,NA
"2843",13350,"ng","2005-05-23 16:20","",20.805,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1280,NA
"2844",13352,"ng","2005-05-23 16:40","",21.855,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1536,NA
"2845",13353,"ng","2005-05-23 16:50","",20.519,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1152,NA
"2846",13355,"ng","2005-05-23 17:10","",19.948,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1408,NA
"2847",13356,"ng","2005-05-23 17:20","",22.429,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3584,NA
"2848",13358,"ng","2005-05-23 17:40","",17.379,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,480,NA
"2849",13359,"ng","2005-05-23 17:50","",16.237,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,576,NA
"2850",13361,"ng","2005-05-23 18:10","",16.237,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,480,NA
"2851",13362,"ng","2005-05-23 18:20","",15.091,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,184,NA
"2852",13364,"ng","2005-05-23 18:40","",11.139,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,40,NA
"2853",13365,"ng","2005-05-23 18:50","",10.846,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,53,NA
"2854",13367,"ng","2005-05-23 19:10","",11.139,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,20,NA
"2855",13368,"ng","2005-05-23 19:20","",11.236,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,11,NA
"2856",13370,"ng","2005-05-23 19:40","",10.553,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,11,NA
"2857",13371,"ng","2005-05-23 19:50","",10.161,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4,NA
"2858",13373,"ng","2005-05-23 20:10","",9.571,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2859",13374,"ng","2005-05-23 20:20","",9.571,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2860",13376,"ng","2005-05-23 20:40","",9.176,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2861",13377,"ng","2005-05-23 20:50","",8.978,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2862",13379,"ng","2005-05-23 21:10","",8.581,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2863",13380,"ng","2005-05-23 21:20","",8.481,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2864",13382,"ng","2005-05-23 21:40","",8.182,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2865",13383,"ng","2005-05-23 21:50","",8.282,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2866",13385,"ng","2005-05-23 22:10","",8.581,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2867",13386,"ng","2005-05-23 22:20","",8.68,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2868",13388,"ng","2005-05-23 22:40","",8.481,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2869",13389,"ng","2005-05-23 22:50","",7.983,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2870",13391,"ng","2005-05-23 23:10","",6.37,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2871",13392,"ng","2005-05-23 23:20","",5.347,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2872",13394,"ng","2005-05-23 23:40","",4.934,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2873",13395,"ng","2005-05-23 23:50","",5.552,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2874",13397,"ng","2005-06-23 0:10","",6.775,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2875",13398,"ng","2005-06-23 0:20","",6.978,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2876",13400,"ng","2005-06-23 0:40","",7.079,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2877",13401,"ng","2005-06-23 0:50","",6.877,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2878",13403,"ng","2005-06-23 1:10","",6.978,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2879",13404,"ng","2005-06-23 1:20","",7.079,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2880",13406,"ng","2005-06-23 1:40","",6.37,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2881",13407,"ng","2005-06-23 1:50","",5.552,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2882",13409,"ng","2005-06-23 2:10","",4.623,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2883",13410,"ng","2005-06-23 2:20","",4.207,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2884",13412,"ng","2005-06-23 2:40","",3.578,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2885",13413,"ng","2005-06-23 2:50","",3.998,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2886",13415,"ng","2005-06-23 3:10","",5.962,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2887",13416,"ng","2005-06-23 3:20","",6.268,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2888",13418,"ng","2005-06-23 3:40","",5.757,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2889",13419,"ng","2005-06-23 3:50","",5.141,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2890",13421,"ng","2005-06-23 4:10","",3.683,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2891",13422,"ng","2005-06-23 4:20","",3.049,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2892",13424,"ng","2005-06-23 4:40","",2.303,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2893",13425,"ng","2005-06-23 4:50","",1.872,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2894",13427,"ng","2005-06-23 5:10","",1.764,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2895",13428,"ng","2005-06-23 5:20","",1.872,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2896",13430,"ng","2005-06-23 5:40","",3.155,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2897",13431,"ng","2005-06-23 5:50","",3.893,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5,NA
"2898",13433,"ng","2005-06-23 6:10","",4.415,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,67,NA
"2899",13434,"ng","2005-06-23 6:20","",4.623,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,168,NA
"2900",13436,"ng","2005-06-23 6:40","",4.727,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,256,NA
"2901",13437,"ng","2005-06-23 6:50","",5.037,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,432,NA
"2902",13439,"ng","2005-06-23 7:10","",9.768,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,896,NA
"2903",13440,"ng","2005-06-23 7:20","",14.134,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1920,NA
"2904",13442,"ng","2005-06-23 7:40","",25.805,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3968,NA
"2905",13443,"ng","2005-06-23 7:50","",28.555,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4608,NA
"2906",13445,"ng","2005-06-23 8:10","",30.76,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4864,NA
"2907",13446,"ng","2005-06-23 8:20","",32.086,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5120,NA
"2908",13448,"ng","2005-06-23 8:40","",33.326,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5376,NA
"2909",13449,"ng","2005-06-23 8:50","",34.691,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5632,NA
"2910",13451,"ng","2005-06-23 9:10","",34.479,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4352,NA
"2911",13452,"ng","2005-06-23 9:20","",31.472,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5376,NA
"2912",13454,"ng","2005-06-23 9:40","",38.379,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6656,NA
"2913",13455,"ng","2005-06-23 9:50","",39.389,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6656,NA
"2914",13457,"ng","2005-06-23 10:10","",23.388,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6144,NA
"2915",13458,"ng","2005-06-23 10:20","",34.163,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7168,NA
"2916",13460,"ng","2005-06-23 10:40","",38.046,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1728,NA
"2917",13461,"ng","2005-06-23 10:50","",30.154,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1344,NA
"2918",13463,"ng","2005-06-23 11:10","",31.166,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5120,NA
"2919",13464,"ng","2005-06-23 11:20","",27.37,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4608,NA
"2920",13466,"ng","2005-06-23 11:40","",20.424,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1472,NA
"2921",13467,"ng","2005-06-23 11:50","",22.812,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4096,NA
"2922",13469,"ng","2005-06-23 12:10","",28.853,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3840,NA
"2923",13470,"ng","2005-06-23 12:20","",24.255,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3200,NA
"2924",13472,"ng","2005-06-23 12:40","",24.641,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2048,NA
"2925",13473,"ng","2005-06-23 12:50","",26,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4096,NA
"2926",13475,"ng","2005-06-23 13:10","",23.004,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2944,NA
"2927",13476,"ng","2005-06-23 13:20","",23.004,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1984,NA
"2928",13478,"ng","2005-06-23 13:40","",23.773,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2048,NA
"2929",13479,"ng","2005-06-23 13:50","",25.61,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"2930",13481,"ng","2005-06-23 14:10","",24.062,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"2931",13482,"ng","2005-06-23 14:20","",24.835,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2048,NA
"2932",13484,"ng","2005-06-23 14:40","",24.641,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2944,NA
"2933",13485,"ng","2005-06-23 14:50","",24.448,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3072,NA
"2934",13487,"ng","2005-06-23 15:10","",23.292,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2048,NA
"2935",13488,"ng","2005-06-23 15:20","",23.196,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1920,NA
"2936",13490,"ng","2005-06-23 15:40","",20.519,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1344,NA
"2937",13491,"ng","2005-06-23 15:50","",20.71,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1536,NA
"2938",13493,"ng","2005-06-23 16:10","",20.71,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1280,NA
"2939",13494,"ng","2005-06-23 16:20","",20.615,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1536,NA
"2940",13496,"ng","2005-06-23 16:40","",19.758,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,992,NA
"2941",13497,"ng","2005-06-23 16:50","",19.948,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1280,NA
"2942",13499,"ng","2005-06-23 17:10","",18.901,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,704,NA
"2943",13500,"ng","2005-06-23 17:20","",18.045,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,672,NA
"2944",13502,"ng","2005-06-23 17:40","",17.189,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,480,NA
"2945",13503,"ng","2005-06-23 17:50","",16.999,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,480,NA
"2946",13505,"ng","2005-06-23 18:10","",16.427,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,368,NA
"2947",13506,"ng","2005-06-23 18:20","",16.141,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,320,NA
"2948",13508,"ng","2005-06-23 18:40","",15.76,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,272,NA
"2949",13509,"ng","2005-06-23 18:50","",15.664,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,288,NA
"2950",13511,"ng","2005-06-23 19:10","",15.282,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,288,NA
"2951",13512,"ng","2005-06-23 19:20","",14.709,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,176,NA
"2952",13514,"ng","2005-06-23 19:40","",12.69,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,42,NA
"2953",13515,"ng","2005-06-23 19:50","",11.528,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9,NA
"2954",13517,"ng","2005-06-23 20:10","",9.965,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2955",13518,"ng","2005-06-23 20:20","",9.866,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2956",13520,"ng","2005-06-23 20:40","",9.077,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2957",13521,"ng","2005-06-23 20:50","",8.581,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2958",13523,"ng","2005-06-23 21:10","",9.571,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2959",13524,"ng","2005-06-23 21:20","",9.669,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2960",13526,"ng","2005-06-23 21:40","",9.472,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2961",13527,"ng","2005-06-23 21:50","",8.978,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2962",13529,"ng","2005-06-23 22:10","",7.28,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2963",13530,"ng","2005-06-23 22:20","",6.573,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2964",13532,"ng","2005-06-23 22:40","",6.268,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2965",13533,"ng","2005-06-23 22:50","",5.655,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2966",13535,"ng","2005-06-23 23:10","",5.037,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2967",13536,"ng","2005-06-23 23:20","",4.727,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2968",13538,"ng","2005-06-23 23:40","",4.727,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2969",13539,"ng","2005-06-23 23:50","",4.623,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2970",13541,"ng","2005-07-23 0:10","",4.519,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2971",13542,"ng","2005-07-23 0:20","",4.415,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2972",13544,"ng","2005-07-23 0:40","",4.102,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2973",13545,"ng","2005-07-23 0:50","",4.311,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2974",13547,"ng","2005-07-23 1:10","",4.415,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2975",13548,"ng","2005-07-23 1:20","",4.934,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2976",13550,"ng","2005-07-23 1:40","",4.519,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2977",13551,"ng","2005-07-23 1:50","",3.998,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2978",13553,"ng","2005-07-23 2:10","",3.998,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2979",13554,"ng","2005-07-23 2:20","",3.683,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2980",13556,"ng","2005-07-23 2:40","",3.683,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2981",13557,"ng","2005-07-23 2:50","",3.367,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2982",13559,"ng","2005-07-23 3:10","",4.207,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2983",13560,"ng","2005-07-23 3:20","",4.727,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2984",13562,"ng","2005-07-23 3:40","",3.998,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2985",13563,"ng","2005-07-23 3:50","",3.788,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2986",13565,"ng","2005-07-23 4:10","",3.367,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2987",13566,"ng","2005-07-23 4:20","",3.578,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2988",13568,"ng","2005-07-23 4:40","",3.683,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2989",13569,"ng","2005-07-23 4:50","",3.367,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2990",13571,"ng","2005-07-23 5:10","",3.367,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2991",13572,"ng","2005-07-23 5:20","",3.367,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2992",13574,"ng","2005-07-23 5:40","",3.261,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2993",13575,"ng","2005-07-23 5:50","",3.893,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4,NA
"2994",13577,"ng","2005-07-23 6:10","",5.552,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,47,NA
"2995",13578,"ng","2005-07-23 6:20","",6.166,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,136,NA
"2996",13580,"ng","2005-07-23 6:40","",6.471,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,336,NA
"2997",13581,"ng","2005-07-23 6:50","",7.682,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,480,NA
"2998",13583,"ng","2005-07-23 7:10","",13.173,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,960,NA
"2999",13584,"ng","2005-07-23 7:20","",17.189,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2304,NA
"3000",13586,"ng","2005-07-23 7:40","",27.173,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4096,NA
"3001",13587,"ng","2005-07-23 7:50","",24.255,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1344,NA
