unique.bird,bird.id,date,month,day,month.day.hour,season,walk,start.time,end.time,lat,lon,order,family,species,migratory.class,trophic.guild,behavior,broad.behavior,mesohabitat,two.mesohabitat,three.mesohabitat,five.mesohabitat,mesohabitat.height,photo.id,hour,time,distance,transect,transect.start.lat,transect.start.lon,transect.end.lat,transect.end.lon,notes
77flower,77,5/1/2019,5,1,5.1.14,spring,2,14:31,16:31,34.78258,-115.66326,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on ground,Inactivity,gravel,non-vegetative,other,land,na,no photo,14,16:22,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
784flower,784,5/9/2019,5,9,5.9.12,spring,23,12:00,14:00,34.78171,-115.66255,Apodiformes,Trochilidae,Costa's Hummingbird,summer resident,nectarivore,Singing,Territorial/mating,air,non-vegetative,other,air,na,no photo,12,13:03,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
78flower,78,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78313,-115.66232,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,gravel,non-vegetative,other,land,na,no photo,16,16:35,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
78fruit,78,8/17/2019,8,17,8.17.7,summer,32,7:00,9:00,34.77901,-115.66398,Passeriformes,Mimidae,Crissal Thrasher,resident,omnivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,75,206-212,7,8:11,1,2,34.78303,-115.66309,34.77856,-115.66449,no notes
791flower,791,5/9/2019,5,9,5.9.12,spring,23,12:00,14:00,34.77857,-115.6624,Passeriformes,Tyrannidae,Say's Phoebe,resident,insectivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,no photo,12,13:47,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
792flower,792,5/9/2019,5,9,5.9.12,spring,23,12:00,14:00,34.77962,-115.66238,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,12,13:47,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
795flower,795,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34.77894,-115.66354,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,na,03-Jan,14,14:05,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
796flower,796,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34.77894,-115.66354,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,na,03-Jan,14,14:05,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
79flower,79,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78313,-115.66223,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,gravel,non-vegetative,other,land,na,no photo,16,16:35,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
79fruit,79,8/17/2019,8,17,8.17.7,summer,32,7:00,9:00,34.77895,-115.66409,Passeriformes,Mimidae,Crissal Thrasher,resident,omnivore,Standing on ground,Inactivity,grass,vegetative,other,land,na,no photo,7,8:11,1,2,34.78303,-115.66309,34.77856,-115.66449,no notes
7flower,7,5/1/2019,5,1,5.1.10,spring,1,10:27,12:27,34.78238,-115.66262,Passeriformes,Fringillidae,House Finch,resident,frugivore,Standing on plant,Inactivity,cactus canopy,vegetative,cactus,cactus,na,08-May,10,10:52,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
806flower,806,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34.78133,-115.66357,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,na,06-Apr,14,14:30,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
807flower,807,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34.78134,-115.66358,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,na,12-Jul,14,14:32,1,2,34.78303,-115.66309,34.77863,-115.66402,Rattlesnake in way coordinates about 5 meters east of actual location
808flower,808,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34.78134,-115.66358,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,na,12-Jul,14,14:32,1,2,34.78303,-115.66309,34.77863,-115.66402,Rattlesnake in way coordinates about 5 meters east of actual location
809flower,809,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34.78128,-115.66351,Apodiformes,Trochilidae,Unknown Hummingbird,summer resident,nectarivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,14,14:34,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
80flower,80,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78313,-115.66227,Passeriformes,Troglodytidae,Rock Wren,resident,insectivore,Standing on ground,Inactivity,rock,non-vegetative,other,land,na,121.123,16,16:44,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
80fruit,80,8/17/2019,8,17,8.17.7,summer,32,7:00,9:00,34.77991,-115.66377,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,75,no photo,7,8:20,1,2,34.78303,-115.66309,34.77856,-115.66449,no notes
810flower,810,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34,-115,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,summer resident,insectivore,Preening,Cleaning,shrub,vegetative,shrub,shrub,na,28.31,14,14:55,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
811flower,811,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34,-115,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,summer resident,insectivore,Preening,Cleaning,shrub,vegetative,shrub,shrub,na,28.31,14,14:55,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
816flower,816,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34.78193,-115.66363,Apodiformes,Trochilidae,Costa's Hummingbird,summer resident,nectarivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,32.102,14,15:19,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
819flower,819,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34,-115,Apodiformes,Apodidae,White.throated Swift,resident,insectivore,Calling,Territorial/mating,air,non-vegetative,other,air,na,no photo,14,15:19,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
81flower,81,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.77223,-115.66269,Apodiformes,Trochilidae,Costa's Hummingbird,summer resident,nectarivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,124.131,16,16:52,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
81fruit,81,8/17/2019,8,17,8.17.7,summer,32,7:00,9:00,34.77987,-115.66375,Passeriformes,Laniidae,Loggerhead Shrike,resident,carnivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,213-232,7,8:23,1,2,34.78303,-115.66309,34.77856,-115.66449,no notes
820flower,820,5/9/2019,5,9,5.9.14,spring,24,14:00,16:00,34,-115,Apodiformes,Apodidae,White.throated Swift,resident,insectivore,Calling,Territorial/mating,air,non-vegetative,other,air,na,no photo,14,15:19,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
821flower,821,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34.78218,-115.66239,Passeriformes,Hirundinidae,Violet.green Swallow,summer resident,insectivore,Calling,Territorial/mating,air,non-vegetative,other,air,na,no photo,12,12:15,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
826flower,826,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34.78184,-115.66248,Passeriformes,Ptiliogonatidae,Phainopepla,resident,frugivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,14.16,12,12:40,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
828flower,828,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34.78116,-115.66264,Passeriformes,Mimidae,Northern Mockingbird,resident,omnivore,Singing,Territorial/mating,cactus canopy,vegetative,cactus,cactus,na,17.28,12,12:47,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
82fruit,82,8/17/2019,8,17,8.17.17,summer,33,17:30,19:30,34.78296,-115.66222,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,17,17:40,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
832flower,832,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34.78178,-115.66241,Passeriformes,Tyrannidae,Say's Phoebe,resident,insectivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,29.37,12,13:06,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
833flower,833,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34.78176,-115.66241,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on ground,Inactivity,cactus understory,vegetative,cactus,cactus,na,no photo,12,13:06,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
835flower,835,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34.78173,-115.66182,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Foraging,Feeding,cactus canopy,vegetative,cactus,cactus,na,51.69,12,13:10,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
836flower,836,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34.78173,-115.66182,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Foraging,Feeding,cactus canopy,vegetative,cactus,cactus,na,51.69,12,13:10,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
837flower,837,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34,-115,Columbiformes,Columbidae,Mourning Dove,resident,granivore,Standing on ground,Inactivity,rock,non-vegetative,other,land,na,38.5,12,13:12,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
83flower,83,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78244,-115.66243,Passeriformes,Ptiliogonatidae,Phainopepla,resident,frugivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,132.137,16,16:55,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
83fruit,83,8/17/2019,8,17,8.17.17,summer,33,17:30,19:30,34.78297,-115.66228,Passeriformes,Mimidae,Crissal Thrasher,resident,omnivore,Standing on ground,Inactivity,rock,non-vegetative,other,land,na,no photo,17,17:40,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
841flower,841,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34.78004,-115.66315,Passeriformes,Tyrannidae,Western Wood.Pewee,migrant,insectivore,Flying,Active movement,cactus canopy,vegetative,cactus,cactus,na,71.163,12,13:47,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
842flower,842,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34.7788,-115.66298,Passeriformes,Tyrannidae,Western Wood.Pewee,migrant,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,12,13:59,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
843flower,843,5/10/2019,5,10,5.10.12,spring,25,12:10,14:10,34.7788,-115.66298,Passeriformes,Tyrannidae,Western Wood.Pewee,migrant,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,12,13:59,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
847flower,847,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.77895,-115.66429,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Foraging,Feeding,shrub,vegetative,shrub,shrub,na,164.205,14,14:17,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
848flower,848,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.77895,-115.66429,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Foraging,Feeding,shrub,vegetative,shrub,shrub,na,164.205,14,14:17,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
849flower,849,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.77908,-115.66402,Apodiformes,Trochilidae,Unknown Hummingbird,summer resident,nectarivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,14,14:20,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
850flower,850,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34,-115,Passeriformes,Mimidae,Northern Mockingbird,resident,omnivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,14,14:35,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
851flower,851,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.7794,-115.664,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Sparring,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,14,14:39,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
852flower,852,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.7794,-115.664,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Sparring,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,14,14:39,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
853flower,853,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.78094,-115.66364,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,shrub,vegetative,shrub,shrub,na,223,14,14:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
854flower,854,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.78094,-115.66364,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,shrub,vegetative,shrub,shrub,na,223,14,14:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
855flower,855,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.78094,-115.66364,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,shrub,vegetative,shrub,shrub,na,223,14,14:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
856flower,856,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.78094,-115.66364,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,shrub,vegetative,shrub,shrub,na,223,14,14:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
857flower,857,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.78094,-115.66364,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,shrub,vegetative,shrub,shrub,na,223,14,14:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
85flower,85,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78229,-115.66205,Passeriformes,Fringillidae,House Finch,resident,frugivore,Standing on ground,Inactivity,rock,non-vegetative,other,land,na,140.143,16,16:59,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
85fruit,85,8/17/2019,8,17,8.17.17,summer,33,17:30,19:30,34,-115,Passeriformes,Remezidae,Verdin,resident,insectivore,Singing,Territorial/mating,yucca,vegetative,cactus,yucca,75,03-Jan,17,17:48,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
861flower,861,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.78104,-115.6635,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on ground,Inactivity,gravel,non-vegetative,other,land,na,no photo,14,14:57,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
862flower,862,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.7812,-115.66363,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on plant,Inactivity,gravel,non-vegetative,other,land,na,227.229,14,15:01,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
863flower,863,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.78196,-115.66363,Passeriformes,Parulidae,Nashville Warbler,migrant,insectivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,na,230.255,14,15:24,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
867flower,867,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.78259,-115.66328,Apodiformes,Trochilidae,Unknown Hummingbird,summer resident,nectarivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,14,15:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
869flower,869,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.78309,-115.66299,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Walking,Active movement,gravel,non-vegetative,other,land,na,no photo,14,15:58,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
86flower,86,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78203,-115.66192,Passeriformes,Ptiliogonatidae,Phainopepla,resident,frugivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,138.139,16,16:57,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
871flower,871,5/10/2019,5,10,5.10.14,spring,26,14:10,16:10,34.78296,-115.66313,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,summer resident,insectivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,14,16:07,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
87flower,87,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78229,-115.66205,Passeriformes,Troglodytidae,Rock Wren,resident,insectivore,Standing on ground,Inactivity,rock,non-vegetative,other,land,na,no photo,16,17:01,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
87fruit,87,8/17/2019,8,17,8.17.17,summer,33,17:30,19:30,34,-115,Passeriformes,Remezidae,Verdin,resident,insectivore,Singing,Territorial/mating,yucca,vegetative,cactus,yucca,100,no photo,17,17:52,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
88fruit,88,8/17/2019,8,17,8.17.17,summer,33,17:30,19:30,34,-115,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,cactus,vegetative,cactus,cactus,100,no photo,17,18:05,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
89flower,89,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78188,-115.6618,Passeriformes,Ptiliogonatidae,Phainopepla,resident,frugivore,Standing on ground,Inactivity,rock,non-vegetative,other,land,na,144.145,16,17:09,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
89fruit,89,8/17/2019,8,17,8.17.17,summer,33,17:30,19:30,34.78117,-115.66261,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on plant,Inactivity,yucca,vegetative,cactus,yucca,100,07-Apr,17,18:05,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
8flower,8,5/1/2019,5,1,5.1.10,spring,1,10:27,12:27,34.78224,-115.66208,Unknown,Unknown,Unknown,unknown,Unknown,Flying,Active movement,rock,non-vegetative,other,land,na,12-Sep,10,10:55,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
8fruit,8,8/14/2019,8,14,8.14.17,summer,27,17:30,19:30,34.77897,-115.66293,Passeriformes,Tyrannidae,Western Kingbird,summer resident,insectivore,Preening,Cleaning,shrub,vegetative,shrub,shrub,50,81-111,17,19:14,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
90flower,90,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78188,-115.6618,Passeriformes,Ptiliogonatidae,Phainopepla,resident,frugivore,Standing on ground,Inactivity,rock,non-vegetative,other,land,na,no photo,16,17:09,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
90fruit,90,8/17/2019,8,17,8.17.17,summer,33,17:30,19:30,34.78139,-115.66266,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,air,non-vegetative,other,air,na,no photo,17,18:17,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
91flower,91,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78119,-115.66261,Passeriformes,Mimidae,Northern Mockingbird,resident,omnivore,Singing,Territorial/mating,cactus canopy,vegetative,cactus,cactus,na,no photo,16,17:11,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
91fruit,91,8/17/2019,8,17,8.17.17,summer,33,17:30,19:30,34.78108,-115.66307,Passeriformes,Remezidae,Verdin,resident,insectivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,25,no photo,17,18:31,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
92flower,92,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34.78119,-115.66261,Passeriformes,Mimidae,Northern Mockingbird,resident,omnivore,Flying,Active movement,cactus canopy,vegetative,cactus,cactus,na,no photo,16,17:11,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
92fruit,92,8/17/2019,8,17,8.17.17,summer,33,17:30,19:30,34.78117,-115.66313,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,gravel,non-vegetative,other,land,na,no photo,17,18:33,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
93flower,93,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34,-115,Passeriformes,Hirundinidae,Violet.green Swallow,summer resident,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,16,17:24,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
93fruit,93,8/17/2019,8,17,8.17.17,summer,33,17:30,19:30,34.78117,-115.66313,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,gravel,non-vegetative,other,land,na,no photo,17,18:33,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
94flower,94,5/1/2019,5,1,5.1.16,spring,3,16:35,18:35,34,-115,Passeriformes,Hirundinidae,Violet.green Swallow,summer resident,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,16,17:24,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
